activity,time,lat,long,activity_id
Driving, 1573420795.0010002, 430580000177594.25, -84069294583592.1, -484
Driving, 1573420800.357, 430551226266436.4, -84019963258986.44, -484
Driving, 1573420805.012, 430601022599649.75, -84064731364502.66, -484
Driving, 1573420820.383, 430545384005095.0, -84059739486685.98, -484
Driving, 1573420825.016, 430646228716096.4, -84062065402133.58, -484
Driving, 1573420855.0070002, 430656558448355.8, -84085425521926.62, -484
Driving, 1573420874.012, 430693998127785.25, -84116039993528.89, -484
Driving, 1573420884.0170002, 430701348803649.94, -84135778380527.81, -484
Driving, 1573420894.0070002, 430715420224796.1, -84112450367514.64, -484
Driving, 1573420904.008, 430717359794726.06, -84079080285793.9, -484
Driving, 1573420915.0010002, 430747964294726.06, -84079080285793.9, -484
Driving, 1573420925.005, 430777319394726.06, -84079080285793.9, -484
Driving, 1573420945.015, 430716222542849.75, -84076879072798.16, -484
Driving, 1573420955.006, 430742869584771.94, -84081193093419.61, -484
Driving, 1573420965.014, 430769411555291.75, -84073323343781.25, -484
Driving, 1573420975.015, 430800967855291.8, -84073323343781.25, -484
Driving, 1573420994.0129998, 430851906764305.1, -84082662459912.25, -484
Driving, 1573421005.0010002, 430868975520508.9, -84105628341119.27, -484
Driving, 1573421024.016, 430925980169500.25, -84102802556623.89, -484
Driving, 1573421034.002, 430958228140042.06, -84102686723784.88, -484
Driving, 1573421045.0110002, 430945703525353.5, -84118316365686.0, -484
Driving, 1573421065.015, 430966179210553.75, -84109794806966.56, -484
Driving, 1573421084.004, 430974907705416.1, -84107206422822.34, -484
Driving, 1573421094.019, 430978431327918.4, -84111354155407.14, -484
Driving, 1573421105.0029998, 431013512300205.8, -84111559078111.28, -484
Driving, 1573421115.005, 431004803617273.94, -84100754620859.06, -484
Driving, 1573421145.0129998, 431062076717273.9, -84100754620859.06, -484
Driving, 1573421155.0129998, 431065504115727.5, -84083634768699.66, -484
Driving, 1573421165.016, 431075672436865.75, -84056018513655.92, -484
Driving, 1573421175.0029998, 431079885370837.8, -84080237335591.95, -484
Driving, 1573421194.02, 431048036981036.44, -84098259416267.88, -484
Driving, 1573421204.008, 431059903089186.25, -84118472327195.66, -484
Driving, 1573421214.015, 431031724407661.56, -84113986002905.64, -484
Driving, 1573421225.0010002, 431039381289720.0, -84115482748061.9, -484
Driving, 1573421235.0010002, 431066882905329.56, -84108894704807.42, -484
Driving, 1573421254.0129998, 431124125405329.56, -84108894704807.42, -484
Driving, 1573421265.0110002, 431134714062745.56, -84090259356875.52, -484
Driving, 1573421284.0089998, 431146468696615.8, -84056244519117.34, -484
Driving, 1573421305.008, 431197080996615.9, -84056244519117.34, -484
Driving, 1573421315.015, 431224929396615.8, -84056244519117.34, -484
Driving, 1573421335.008, 431285780696615.9, -84056244519117.34, -484
Driving, 1573421355.008, 431347937996615.9, -84056244519117.34, -484
Driving, 1573421365.005, 431368702043173.8, -84043879211945.83, -484
Driving, 1573421385.004, 431432178943173.8, -84043879211945.83, -484
Driving, 1573421395.018, 431455527939342.7, -84041173897506.44, -484
Driving, 1573421400.178, 431455965744788.0, -84056921309743.83, -484
Driving, 1573421405.0170002, 431485072044788.06, -84056921309743.83, -484
Driving, 1573421424.004, 431522468344788.0, -84056921309743.83, -484
Driving, 1573421455.012, 431524468503013.9, -84088614305235.33, -484
Driving, 1573421465.014, 431513372549333.7, -84104712859631.33, -484
Driving, 1573421475.002, 431489572666895.2, -84098189904108.22, -484
Driving, 1573421495.0170002, 431436939819016.25, -84085446719575.42, -484
Driving, 1573421506.019, 431445966030739.06, -84071270741821.23, -484
Driving, 1573421525.012, 431406758282854.1, -84072284071699.5, -484
Driving, 1573421535.0129998, 431435611382854.06, -84072284071699.5, -484
Driving, 1573421545.0070002, 431460058282854.06, -84072284071699.5, -484
Driving, 1573421555.012, 431489782582854.06, -84072284071699.5, -484
Driving, 1573421565.019, 431464001575754.56, -84079883381406.2, -484
Driving, 1573421585.0070002, 431514736975754.56, -84079883381406.2, -484
Driving, 1573421595.015, 431492901634174.56, -84081124430828.45, -484
Driving, 1573421605.014, 431461678472306.56, -84081235275285.2, -484
Driving, 1573421625.002, 431487475719918.8, -84038115562687.6, -484
Driving, 1573421635.008, 431505435048254.44, -84035709989400.55, -484
Driving, 1573421645.019, 431522559492382.7, -84030960837204.88, -484
Driving, 1573421655.0110002, 431555364992382.7, -84030960837204.88, -484
Driving, 1573421674.02, 431617874122788.5, -84031536450092.98, -484
Driving, 1573421685.018, 431654867482442.25, -84032837537331.55, -484
Driving, 1573421695.015, 431633088010529.9, -84042404207416.97, -484
Driving, 1573421714.018, 431590509228354.6, -84023877649650.42, -484
Driving, 1573421724.018, 431563921578109.2, -84019735901162.53, -484
Driving, 1573421755.0089998, 431575907867251.9, -84025786688239.25, -484
Driving, 1573421765.0070002, 431607888017589.7, -84025857664579.39, -484
Driving, 1573421785.0110002, 431552961012395.44, -84035286405889.95, -484
Driving, 1573421795.002, 431529587671654.1, -84040230393048.34, -484
Driving, 1573421805.014, 431554980213993.8, -84048273240040.6, -484
Driving, 1573421815.019, 431525446253846.4, -84047574585366.58, -484
Driving, 1573421835.0210001, 431494549049122.1, -84032126454639.56, -484
Driving, 1573421845.0129998, 431483850307519.9, -84033131623909.28, -484
Driving, 1573421855.01, 431463322307028.2, -84047385856674.95, -484
Driving, 1573421865.015, 431472678606969.94, -84078012096994.94, -484
Driving, 1573421885.0089998, 431416289496941.8, -84084421132168.03, -484
Driving, 1573421895.0089998, 431423746759554.75, -84097758613476.6, -484
Driving, 1573421905.018, 431413015246730.75, -84117594549083.0, -484
Driving, 1573421915.0029998, 431418079586524.5, -84098827203041.89, -484
Driving, 1573421935.0129998, 431464966937000.44, -84110582459859.06, -484
Driving, 1573421945.02, 431438885065505.1, -84112765149512.12, -484
Driving, 1573421965.015, 431424847817824.56, -84120240465914.11, -484
Driving, 1573421985.01, 431484718073101.8, -84124960544947.97, -484
Driving, 1573422004.0029998, 431435475675192.1, -84139735077775.44, -484
Driving, 1573422014.0070002, 431431189812557.8, -84072906327484.95, -484
Driving, 1573422025.014, 431398352509331.1, -84075313582399.53, -484
Driving, 1573422045.01, 431369978628238.0, -84073534287612.06, -484
Driving, 1573422055.0210001, 431397463857133.06, -84076908241293.92, -484
Driving, 1573422075.016, 431379262562028.44, -84015984187870.56, -484
Driving, 1573422085.002, 431386962298180.4, -83985975950079.27, -484
Driving, 1573422104.0010002, 431413451963176.3, -83955996935595.22, -484
Driving, 1573422115.014, 431440711823923.8, -83956473379691.94, -484
Driving, 1573422125.018, 431469048364164.1, -83959930197614.55, -484
Driving, 1573422144.014, 431525529163219.06, -83964303413113.94, -484
Driving, 1573422155.0110002, 431511225254523.44, -83965553310128.0, -484
Driving, 1573422174.018, 431513726457249.6, -83972584254929.14, -484
Driving, 1573422185.0010002, 431527171439189.0, -83983682845640.48, -484
Driving, 1573422204.019, 431486949041629.94, -83971035448618.14, -484
Driving, 1573422214.016, 431518340212186.8, -83970527976123.98, -484
Driving, 1573422224.0170002, 431529667639382.44, -83985407201860.06, -484
Driving, 1573422234.0010002, 431552576139382.44, -83985407201860.06, -484
Driving, 1573422244.005, 431579446739382.44, -83985407201860.06, -484
Driving, 1573422255.008, 431578829029267.9, -83983357023703.0, -484
Driving, 1573422274.02, 431597713293883.75, -83998997594346.38, -484
Driving, 1573422285.008, 431622244049506.9, -83990298850603.61, -484
Driving, 1573422295.005, 431641941173779.25, -83978595480766.25, -484
Driving, 1573422314.0110002, 431696757073779.2, -83978595480766.25, -484
Driving, 1573422324.0070002, 431671442366902.94, -83972098219565.14, -484
Driving, 1573422345.0089998, 431683412510870.94, -83948640940167.39, -484
Driving, 1573422364.012, 431743309310870.94, -83948640940167.39, -484
Driving, 1573422374.014, 431715385359485.2, -83951509928134.9, -484
Driving, 1573422384.015, 431696196288764.9, -83939209554681.36, -484
Driving, 1573422394.012, 431726224227887.06, -83941455006201.3, -484
Driving, 1573422404.018, 431724069723949.3, -83938328493860.98, -484
Driving, 1573422414.0170002, 431716501307678.56, -83940762356332.72, -484
Driving, 1573422425.004, 431745718315553.3, -83934210815860.72, -484
Driving, 1573422445.0129998, 431802818271598.6, -83934722474702.97, -484
Driving, 1573422464.0010002, 431747677434740.1, -83940136524338.1, -484
Driving, 1573422475.019, 431713708322673.3, -83940675873930.9, -484
Driving, 1573422485.01, 431685081378059.1, -83935919056502.97, -484
Driving, 1573422505.002, 431678452317302.56, -83948679381354.75, -484
Driving, 1573422525.02, 431687052185805.6, -83994981038321.38, -484
Driving, 1573422545.002, 431653499301232.44, -83997013535471.03, -484
Driving, 1573422555.0170002, 431647903294587.06, -83968978601212.69, -484
Driving, 1573422565.015, 431666595796927.25, -83983505508875.05, -484
Driving, 1573422584.002, 431615112651889.4, -83982644439275.81, -484
Driving, 1573422594.014, 431623170897933.25, -84010974167005.22, -484
Driving, 1573422600.0679998, 431624961417414.56, -84048093018411.95, -484
Driving, 1573422605.0070002, 431632998060501.25, -84045650255625.33, -484
Driving, 1573422620.107, 431637703180506.1, -84105001082902.33, -484
Driving, 1573422625.0029998, 431639030994768.1, -84097561940463.42, -484
Driving, 1573422640.1560001, 431631649459961.44, -84105122810577.25, -484
Driving, 1573422654.019, 431630694034723.25, -84066355993447.03, -484
Driving, 1573422665.0070002, 431617943139547.8, -84037450357234.83, -484
Driving, 1573422675.015, 431604593660022.2, -84019364191234.11, -484
Driving, 1573422694.002, 431587504427066.2, -84074162300530.27, -484
Driving, 1573422704.004, 431572863944805.1, -84093453707507.61, -484
Driving, 1573422715.006, 431561075269507.7, -84088401077338.86, -484
Driving, 1573422725.015, 431562630509650.44, -84088159348022.06, -484
Driving, 1573422745.015, 431563069142476.56, -84088923349304.94, -484
Driving, 1573422764.0170002, 431521833215210.6, -84086661655237.84, -484
Driving, 1573422774.015, 431536096212395.25, -84093676993300.77, -484
Driving, 1573422785.006, 431570409112395.2, -84093676993300.77, -484
Driving, 1573422795.005, 431540523326714.6, -84094587113987.28, -484
Driving, 1573422815.0029998, 431582415011921.0, -84096521579209.34, -484
Driving, 1573422834.004, 431555371723344.75, -84098743845628.62, -484
Driving, 1573422845.018, 431547936495750.5, -84095031262437.1, -484
Driving, 1573422865.002, 431609172495750.5, -84095031262437.1, -484
Driving, 1573422884.0089998, 431600594894956.56, -84162246922863.69, -484
Driving, 1573422896.0029998, 431601304302272.25, -84190338707350.81, -484
Driving, 1573422915.014, 431578065436006.8, -84168774189945.11, -484
Driving, 1573422944.0129998, 431596801836006.75, -84168774189945.11, -484
Driving, 1573422954.0089998, 431590245928654.0, -84134733803493.1, -484
Driving, 1573422964.005, 431583236684073.75, -84100366220642.44, -484
Driving, 1573422974.0129998, 431597965371095.2, -84079144319432.28, -484
Driving, 1573422985.018, 431620065571095.2, -84079144319432.28, -484
Driving, 1573423004.0070002, 431586607949901.1, -84053542889049.36, -484
Driving, 1573423014.0029998, 431598599720760.2, -84045319398660.78, -484
Driving, 1573423024.0210001, 431568223662726.56, -84048438472500.16, -484
Driving, 1573423034.0010002, 431598422882137.7, -84049904783887.22, -484
Driving, 1573423045.014, 431628552282137.6, -84049904783887.22, -484
Driving, 1573423055.0070002, 431618117385282.44, -84022427843606.11, -484
Driving, 1573423075.0089998, 431600866315326.4, -83963581710786.34, -484
Driving, 1573423094.016, 431659166315326.3, -83963581710786.34, -484
Driving, 1573423104.0129998, 431690271460253.3, -83963827445467.12, -484
Driving, 1573423115.0089998, 431663075730528.0, -83964180556742.78, -484
Driving, 1573423134.0089998, 431714483630528.06, -83964180556742.78, -484
Driving, 1573423145.0070002, 431707366430989.44, -83925634760837.72, -484
Driving, 1573423155.012, 431719370430989.4, -83925634760837.72, -484
Driving, 1573423165.004, 431714466705291.9, -83961667161797.08, -484
Driving, 1573423185.0089998, 431710430989290.6, -84032216432474.56, -484
Driving, 1573423200.29, 431791077589290.6, -84032216432474.56, -484
Driving, 1573423204.008, 431772429385001.0, -84084355455623.67, -484
Driving, 1573423214.015, 431759774950994.0, -84084358485976.55, -484
Driving, 1573423224.0029998, 431791139230611.5, -84083993467363.83, -484
Driving, 1573423245.002, 431823004930611.5, -84083993467363.83, -484
Driving, 1573423264.0170002, 431802685574128.8, -84030895070475.47, -484
Driving, 1573423274.01, 431827302574128.75, -84030895070475.47, -484
Driving, 1573423284.018, 431803528486576.44, -84019729194689.81, -484
Driving, 1573423295.0029998, 431798593632179.3, -84041534086228.05, -484
Driving, 1573423314.0170002, 431854865132179.3, -84041534086228.05, -484
Driving, 1573423324.0129998, 431822740612315.4, -84040564332395.69, -484
Driving, 1573423335.0029998, 431854165512315.4, -84040564332395.69, -484
Driving, 1573423354.0070002, 431809469483641.7, -84030959044953.1, -484
Driving, 1573423364.0029998, 431831435393652.9, -84030485165243.1, -484
Driving, 1573423374.012, 431862111993652.9, -84030485165243.1, -484
Driving, 1573423385.008, 431896488923599.6, -84031096973868.58, -484
Driving, 1573423405.014, 431861230001776.25, -84064909925507.34, -484
Driving, 1573423425.0070002, 431895101701776.25, -84064909925507.34, -484
Driving, 1573423444.0029998, 431873334577140.8, -84108432255228.23, -484
Driving, 1573423464.014, 431923371977140.8, -84108432255228.23, -484
Driving, 1573423475.0170002, 431922559865119.2, -84130684427596.0, -484
Driving, 1573423485.0089998, 431906974947192.6, -84148734209354.62, -484
Driving, 1573423495.014, 431923522636101.75, -84135882535519.03, -484
Driving, 1573423514.018, 431977501636101.75, -84135882535519.03, -484
Driving, 1573423524.0070002, 431953670489229.8, -84125383159941.95, -484
Driving, 1573423545.0210001, 431972397201127.9, -84115130802331.19, -484
Driving, 1573423564.006, 431956158020019.94, -84092209393019.8, -484
Driving, 1573423574.004, 431948672315162.7, -84118662695908.84, -484
Driving, 1573423584.0070002, 431968956815162.75, -84118662695908.84, -484
Driving, 1573423594.006, 431948929174323.1, -84115677955167.0, -484
Driving, 1573423614.0110002, 431999433174323.1, -84115677955167.0, -484
Driving, 1573423624.01, 432029253174323.2, -84115677955167.0, -484
Driving, 1573423635.015, 432050083302049.1, -84097553258396.7, -484
Driving, 1573423654.0029998, 432093991302049.06, -84097553258396.7, -484
Driving, 1573423665.004, 432113176257775.3, -84114385040870.12, -484
Driving, 1573423684.019, 432160579289700.9, -84114246188164.1, -484
Driving, 1573423694.008, 432154190650050.0, -84082599561879.36, -484
Driving, 1573423704.014, 432162383708223.6, -84054892416491.6, -484
Driving, 1573423715.016, 432156743809236.4, -84032167513296.48, -484
Driving, 1573423725.002, 432181362558294.5, -84041660344819.66, -484
Driving, 1573423735.012, 432207294928425.5, -84034751277386.1, -484
Driving, 1573423754.019, 432253188937174.94, -84046260858141.12, -484
Driving, 1573423764.002, 432264035849948.0, -84026949425643.84, -484
Driving, 1573423774.002, 432246914037023.7, -84046534521447.53, -484
Driving, 1573423784.0010002, 432224372181596.5, -84033880691751.06, -484
Driving, 1573423795.0029998, 432255906081596.44, -84033880691751.06, -484
Driving, 1573423802.591, 432321614681596.44, -84033880691751.06, -484
Driving, 1573423815.0129998, 432324845081596.44, -84033880691751.06, -484
Driving, 1573423844.019, 432351693928379.94, -84059558749393.98, -484
Driving, 1573423854.0010002, 432329461248052.44, -84067358474438.22, -484
Driving, 1573423865.019, 432346660133301.3, -84072149057349.77, -484
Driving, 1573423884.0070002, 432314892234052.2, -84084288284402.36, -484
Driving, 1573423894.005, 432333685205612.0, -84069444115422.38, -484
Driving, 1573423904.0029998, 432353224382815.7, -84053098803007.0, -484
Driving, 1573423915.0010002, 432368418910484.0, -84024721377707.58, -484
Driving, 1573423934.01, 432402594586853.75, -83990929435552.23, -484
Driving, 1573423944.0129998, 432399591796064.56, -84012008593192.08, -484
Driving, 1573423955.012, 432394557499033.06, -83982252305088.16, -484
Driving, 1573423974.0070002, 432406020124645.0, -84008038788101.72, -484
Driving, 1573423984.016, 432427202014182.4, -84014183322126.2, -484
Driving, 1573423995.012, 432404218596583.1, -84027186895321.02, -484
Driving, 1573424014.019, 432464282196583.06, -84027186895321.02, -484
Driving, 1573424025.0029998, 432499494896583.06, -84027186895321.02, -484
Driving, 1573424044.0110002, 432559356596583.06, -84027186895321.02, -484
Driving, 1573424054.0070002, 432589195396583.06, -84027186895321.02, -484
Driving, 1573424064.006, 432620588596583.1, -84027186895321.02, -484
Driving, 1573424074.016, 432652329696583.06, -84027186895321.02, -484
Driving, 1573424084.004, 432684762696583.06, -84027186895321.02, -484
Driving, 1573424094.0129998, 432684847436619.25, -84025681000600.11, -484
Driving, 1573424105.02, 432718155046364.94, -84028086412196.19, -484
Driving, 1573424115.018, 432737433756880.06, -84011065912431.8, -484
Driving, 1573424155.0070002, 432776260337803.3, -83999221285681.64, -484
Driving, 1573424174.005, 432804015311535.25, -83997538218168.75, -484
Driving, 1573424185.0110002, 432825334111790.9, -83997112944289.3, -484
Driving, 1573424205.002, 432805475178375.75, -83971597490880.44, -484
Driving, 1573424224.018, 432772181980347.9, -84010782483571.06, -484
Driving, 1573424235.016, 432788659305290.94, -83986219763033.1, -484
Driving, 1573424254.014, 432770928055183.1, -83928408814105.02, -484
Driving, 1573424264.0070002, 432786236354315.4, -83938999903671.8, -484
Driving, 1573424275.014, 432801911458960.6, -83964520347030.3, -484
Driving, 1573424295.0070002, 432765083526354.8, -84000874982723.89, -484
Driving, 1573424305.005, 432769571687753.6, -83981941839648.08, -484
Driving, 1573424315.002, 432787565899554.44, -83974535888522.27, -484
Driving, 1573424334.0170002, 432793748452671.5, -83986824082534.52, -484
Driving, 1573424345.0029998, 432776258468336.94, -84005094870245.28, -484
Driving, 1573424355.004, 432784116729021.5, -83978510720847.27, -484
Driving, 1573424374.0170002, 432774012437126.94, -84039865382396.52, -484
Driving, 1573424385.0029998, 432746131856721.75, -84045939888851.36, -484
Driving, 1573424395.0110002, 432773574069171.0, -84049287674513.73, -484
Driving, 1573424400.1179998, 432709541481286.94, -84082473373820.36, -484
Driving, 1573424405.0070002, 432695394203084.5, -84010777385803.11, -484
Driving, 1573424420.135, 432670899295045.7, -83976238117609.7, -484
Driving, 1573424445.004, 432759285005361.25, -84004997128822.33, -484
Driving, 1573424465.016, 432750004168506.75, -84002250041228.17, -484
Driving, 1573424475.012, 432755772222224.9, -83992764046130.95, -484
Driving, 1573424494.0089998, 432696337550557.6, -83991407561845.62, -484
Driving, 1573424505.019, 432723565850557.6, -83991407561845.62, -484
Driving, 1573424515.0089998, 432708408644048.56, -83966234314471.98, -484
Driving, 1573424534.016, 432747541394345.1, -83982507504668.67, -484
Driving, 1573424544.0070002, 432745437533426.44, -83947917980611.31, -484
Driving, 1573424554.0010002, 432747051763306.94, -83925624447663.11, -484
Driving, 1573424564.004, 432743648571672.44, -83924673710870.92, -484
Driving, 1573424574.01, 432743291732662.8, -83934170545006.55, -484
Driving, 1573424584.004, 432757482105838.1, -83921032526626.94, -484
Driving, 1573424594.0170002, 432775350095131.75, -83933893577031.86, -484
Driving, 1573424604.006, 432765364413861.75, -83915594931915.08, -484
Driving, 1573424614.004, 432765346608744.4, -83960241417284.16, -484
Driving, 1573424625.02, 432767607344202.2, -84002897648191.89, -484
Driving, 1573424644.0129998, 432804617504296.3, -84031712097161.61, -484
Driving, 1573424655.005, 432817744386072.25, -84059313212456.23, -484
Driving, 1573424665.02, 432827925132181.2, -84051526027770.5, -484
Driving, 1573424675.0070002, 432835357732864.5, -84027739379457.28, -484
Driving, 1573424694.006, 432865584532864.56, -84027739379457.28, -484
Driving, 1573424714.004, 432878632432864.5, -84027739379457.28, -484
Driving, 1573424724.0029998, 432885308771348.3, -84059090251295.97, -484
Driving, 1573424755.006, 432891509751571.5, -84021835495929.8, -484
Driving, 1573424765.0029998, 432889042061251.1, -84062120332831.52, -484
Driving, 1573424775.0070002, 432910589661251.1, -84062120332831.52, -484
Driving, 1573424794.012, 432915475147336.8, -84034878034881.95, -484
Driving, 1573424805.014, 432899668513174.0, -84027591734348.97, -484
Driving, 1573424824.0110002, 432918128213174.06, -84027591734348.97, -484
Driving, 1573424834.018, 432921079830995.7, -84036164277814.22, -484
Driving, 1573424844.002, 432921307235026.4, -84051036214493.7, -484
Driving, 1573424854.002, 432925245435026.4, -84051036214493.7, -484
Driving, 1573424864.018, 432923240901029.2, -84061940950783.83, -484
Driving, 1573424875.0029998, 432915542100254.6, -84057910132428.84, -484
Driving, 1573424885.0170002, 432921848700254.56, -84057910132428.84, -484
Driving, 1573424895.015, 432921808550304.75, -84043352984204.8, -484
Driving, 1573424905.014, 432923908948224.9, -84047492705850.47, -484
Driving, 1573424915.0110002, 432921895016925.2, -84049486914005.86, -484
Driving, 1573424925.006, 432919731190479.94, -84044929960174.92, -484
Driving, 1573424935.019, 432916226127415.94, -84044542742664.47, -484
Driving, 1573424946.02, 432916440427415.94, -84044542742664.47, -484
Driving, 1573424965.0129998, 432916181592853.1, -84042604820414.12, -484
Driving, 1573424975.8860002, 432914715629039.56, -84043737349929.39, -484
Driving, 1573424984.008, 432918215429039.6, -84043737349929.39, -484
Driving, 1573424994.006, 432918658592806.6, -84052357218608.62, -484
Driving, 1573425004.0129998, 432918195342256.0, -84040411664251.78, -484
Driving, 1573425015.018, 432928296542256.0, -84040411664251.78, -484
Driving, 1573425044.008, 432926332671080.75, -84026240069550.64, -484
Driving, 1573425054.015, 432931647446943.2, -84025181430360.5, -484
Driving, 1573425064.015, 432934503446943.1, -84025181430360.5, -484
Driving, 1573425074.012, 432922529041826.94, -84025353838284.48, -484
Driving, 1573425085.0089998, 432918405394191.8, -84007890251030.92, -484
Driving, 1573425095.019, 432922942243852.7, -84014573950841.36, -484
Driving, 1573425105.016, 432919711421463.5, -84028226923283.44, -484
Driving, 1573425115.0170002, 432918301244311.8, -84053443311042.67, -484
Driving, 1573425134.0110002, 432913749165910.75, -83980890502642.44, -484
Driving, 1573425144.0070002, 432918449665910.8, -83980890502642.44, -484
Driving, 1573425154.0110002, 432921880831097.75, -83946918813469.06, -484
Driving, 1573425164.014, 432921565123306.25, -83904841347589.9, -484
Driving, 1573425175.004, 432927029723306.3, -83904841347589.9, -484
Driving, 1573425194.006, 432946322153324.94, -83958505887958.33, -484
Driving, 1573425205.0070002, 432981042453324.9, -83958505887958.33, -484
Driving, 1573425216.0010002, 432958095064440.56, -83954890858676.17, -484
Driving, 1573425235.0210001, 432949213437229.4, -83915780188957.66, -484
Driving, 1573425245.0089998, 432973967437229.44, -83915780188957.66, -484
Driving, 1573425255.0110002, 432991844237229.44, -83915780188957.66, -484
Driving, 1573425265.016, 433011729137229.44, -83915780188957.66, -484
Driving, 1573425275.0089998, 432997722769039.06, -83926831663543.14, -484
Driving, 1573425285.0129998, 433011884569039.06, -83926831663543.14, -484
Driving, 1573425295.019, 433015122774867.1, -83922379585842.67, -484
Driving, 1573425314.014, 433016262611105.94, -83956366562686.0, -484
Driving, 1573425324.0029998, 433016846820599.6, -83955880431214.62, -484
Driving, 1573425344.012, 433019160428266.9, -83946091752379.83, -484
Driving, 1573425355.01, 433018595431854.4, -83938143306172.0, -484
Driving, 1573425365.01, 433018734298282.06, -83936875731834.02, -484
Walking, 1573758896.519, 433018278568520.8, -83935858245238.55, -483
Walking, 1573758897.998, 433019016376843.75, -83933353548963.4, -483
Walking, 1573758921.0070002, 433019125678059.9, -83932868971038.45, -483
Walking, 1573758938.005, 433019756459399.5, -83937229571894.27, -483
Walking, 1573758950.004, 433019313254682.44, -83936691916129.16, -483
Walking, 1573758963.937, 433019789059202.3, -83937672989999.97, -483
Walking, 1573758969.0129998, 433019178571356.5, -83936601958683.22, -483
Walking, 1573758989.014, 433018158270864.7, -83937081070884.19, -483
Walking, 1573758999.008, 433017507506985.8, -83934450127499.25, -483
Walking, 1573759019.015, 433017703282005.1, -83936469443568.03, -483
Walking, 1573759039.0170002, 433015539613484.2, -83936646103629.02, -483
Walking, 1573759049.01, 433015092508525.7, -83936923730810.69, -483
Walking, 1573759203.305, 433015771108525.7, -83936923730810.69, -483
Walking, 1573759336.918, 433015434359762.5, -83937696392821.7, -483
Walking, 1573759396.996, 433014680227640.1, -83937356435302.61, -483
Walking, 1573759418.036, 433015052670421.6, -83938660515631.89, -483
Walking, 1573759458.076, 433016154286953.1, -83938943098214.42, -483
Walking, 1573759641.3270001, 433016190341138.0, -83937431175079.83, -483
Walking, 1573759662.329, 433017055875144.8, -83938066031364.95, -483
Walking, 1573759682.395, 433015953986306.2, -83937927024935.83, -483
Walking, 1573759702.379, 433017167588857.1, -83937846277653.7, -483
Walking, 1573759723.446, 433018135301452.44, -83937244315871.03, -483
Walking, 1573759733.015, 433018737335456.25, -83933601309891.8, -483
Walking, 1573759743.004, 433018850378438.8, -83934593682936.61, -483
Walking, 1573759743.4729998, 433020664054447.44, -83935513499239.67, -483
Walking, 1573759753.002, 433021885568328.1, -83935298771461.17, -483
Walking, 1573759812.004, 433021459106819.0, -83934102560020.0, -483
Walking, 1573759845.805, 433020843409710.75, -83934970136119.89, -483
Walking, 1573759982.0170002, 433020970638814.06, -83936268289164.78, -483
Walking, 1573760041.002, 433019935819796.3, -83936412803256.12, -483
Walking, 1573760059.008, 433020271922663.0, -83934860552189.97, -483
Walking, 1573760069.005, 433019537830196.5, -83934975674963.19, -483
Walking, 1576570628.4620001, 433019958261894.6, -83934158990850.69, 0
Walking, 1576570631.659, 433020764695232.5, -83934423049716.23, 0
Walking, 1576570647.083, 433020645386251.9, -83933126744226.97, 0
Walking, 1576570658.036, 433020907554858.06, -83932164461172.56, 0
Walking, 1576570668.165, 433020332596125.56, -83933663741836.1, 0
Walking, 1576570678.117, 433020285683345.75, -83932266782879.94, 0
Walking, 1576570688.066, 433020633083345.8, -83932266782879.94, 0
Walking, 1576570698.04, 433021832025180.94, -83931426107038.16, 0
Walking, 1576570708.181, 433022033891565.9, -83932677928800.42, 0
Walking, 1576570718.139, 433022813491565.94, -83932677928800.42, 0
Walking, 1576570729.074, 433021742953082.2, -83931484615865.36, 0
Walking, 1576570739.0310001, 433020922055150.2, -83931890928078.0, 0
Walking, 1576570749.014, 433020551636784.56, -83934982154309.06, 0
Walking, 1576570761.0029998, 433020295401156.25, -83936047710085.6, 0
Walking, 1576570771.0089998, 433020149250138.7, -83937737107483.42, 0
Walking, 1576570780.335, 433034882920799.7, -83948668510715.23, 0
Walking, 1576570781.0010002, 433020675781852.94, -83962262327358.88, 0
Walking, 1576570791.002, 433020030541858.4, -83962495748929.53, 0
Walking, 1576570801.0029998, 433019794293523.25, -83960587485852.38, 0
Walking, 1576570811.002, 433020041410653.4, -83962517308970.0, 0
Walking, 1576570821.008, 433019338105557.1, -83962909097855.89, 0
Walking, 1576570831.004, 433019339291644.1, -83964101286180.16, 0
Walking, 1576570841.005, 433018820670703.0, -83962017847107.7, 0
Walking, 1576570851.0029998, 433018511120421.3, -83960207523112.83, 0
Walking, 1576570861.008, 433019946978137.75, -83959734993050.92, 0
Walking, 1576570871.004, 433021328078137.75, -83959734993050.92, 0
Walking, 1576570881.004, 433020976699739.25, -83957928103948.45, 0
Walking, 1576570894.012, 433021330246465.6, -83956298358769.75, 0
Walking, 1576570904.006, 433022213346465.7, -83956298358769.75, 0
Walking, 1576570914.044, 433022255149219.7, -83954533878157.02, 0
Walking, 1576570944.039, 433023582589266.44, -83953749981226.61, 0
Walking, 1576570954.0229998, 433024012077347.8, -83955607647670.69, 0
Walking, 1576570965.066, 433025041704684.0, -83954885352531.6, 0
Walking, 1576582705.4529998, 433025373981485.2, -83954820509445.02, 2
Walking, 1576582737.02, 433025599924233.1, -83951836630335.8, 2
Walking, 1576582748.391, 433025920525091.8, -83951957226064.81, 2
Walking, 1576582751.002, 433026034816531.94, -83953192838767.81, 2
Walking, 1576582768.0110002, 433028499468062.75, -83953192330982.27, 2
Walking, 1576582769.006, 433028406221628.56, -83954746154317.89, 2
